,match_number,match_team1,match_team2,match_team1_goals,match_team2_goals,match_time,match_nature
0,11991,Malta,Hungary,0,2,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 8"
0,11990,Liechtenstein,Latvia,1,3,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 3"
0,11989,Cyprus,Israel,1,2,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 4"
0,11988,Georgia,Denmark,2,2,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 2"
0,11987,Macedonia,Czech Republic,0,2,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 1"
0,11986,Slovakia,Slovenia,0,0,17 Nov 2004,Friendly International
0,11985,Azerbaijan,Bulgaria,0,0,17 Nov 2004,Friendly International
0,11984,Russia,Estonia,4,0,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 3"
0,11983,Armenia,Romania,1,1,17 Nov 2004,"2006 FIFA World Cup Qualification, Group 1"
0,11982,Rep. of Ireland,Croatia,1,0,16 Nov 2004,Friendly International
0,11981,Australia,Norway,2,2,16 Nov 2004,Friendly International
0,11980,Portugal,Russia,7,1,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 3"
0,11979,Wales,Poland,2,3,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 6"
0,11978,Italy,Belarus,4,3,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 5"
0,11977,Cyprus,France,0,2,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 4"
0,11976,Northern Ireland,Austria,3,3,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 6"
0,11975,Rep. of Ireland,Faroe Islands,2,0,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 4"
0,11974,Netherlands,Finland,3,1,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 1"
0,11973,Lithuania,Spain,0,0,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 7"
0,11972,Luxembourg,Liechtenstein,0,4,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 3"
0,11971,Iceland,Sweden,1,4,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 8"
0,11970,Moldova,Scotland,1,1,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 5"
0,11969,Denmark,Turkey,1,1,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 2"
0,11968,Serbia & Montenegro,San Marino,5,0,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 7"
0,11967,Norway,Slovenia,3,0,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 5"
0,11966,Azerbaijan,England,0,1,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 6"
0,11965,Ukraine,Georgia,2,0,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 2"
0,11964,Armenia,Czech Republic,0,3,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 1"
0,11963,Latvia,Estonia,2,2,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 3"
0,11962,Bulgaria,Malta,4,1,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 8"
0,11961,Kazakhstan,Albania,0,1,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 2"
0,11960,Andorra,Macedonia,1,0,13 Oct 2004,"2006 FIFA World Cup Qualification, Group 1"
0,11959,Spain,Belgium,2,0,09 Oct 2004,"2006 FIFA World Cup Qualification, Group 7"
0,11958,France,Rep. of Ireland,0,0,09 Oct 2004,"2006 FIFA World Cup Qualification, Group 4"
0,11957,Slovenia,Italy,1,0,09 Oct 2004,"2006 FIFA World Cup Qualification, Group 5"
0,11956,Albania,Denmark,0,2,09 Oct 2004,"2006 FIFA World Cup Qualification, Group 2"
0,11955,Austria,Poland,1,3,09 Oct 2004,"2006 FIFA World Cup Qualification, Group 6"
0,11954,Macedonia,Netherlands,2,2,09 Oct 2004,"2006 FIFA World Cup Qualification, Group 1"
0,11953,Croatia,Bulgaria,2,2,09 Oct 2004,"2006 FIFA World Cup Qualification, Group 8"
0,11952,Bosnia & Herzegovina,Serbia & Montenegro,0,0,09 Oct 2004,"2006 FIFA World Cup Qualification, Group 7"
0,11951,Israel,Switzerland,2,2,09 Oct 2004,"2006 FIFA World Cup Qualification, Group 4"
0,11830,Portugal,Greece,1,2,12 Jun 2004,"2004 UEFA European Championship, Group A"
0,11829,Estonia,Macedonia,2,4,11 Jun 2004,Friendly International
0,11828,Trinidad & Tobago,Northern Ireland,0,3,06 Jun 2004,Friendly International
0,11827,France,Ukraine,1,0,06 Jun 2004,Friendly International
0,11826,Germany,Hungary,0,2,06 Jun 2004,Friendly International
0,11825,Czech Republic,Estonia,2,0,06 Jun 2004,Friendly International
0,11824,Switzerland,Liechtenstein,1,0,06 Jun 2004,Friendly International
0,11823,Latvia,Azerbaijan,2,2,06 Jun 2004,Friendly International
0,11822,Spain,Andorra,4,0,05 Jun 2004,Friendly International
0,11821,Portugal,Lithuania,4,1,05 Jun 2004,Friendly International
0,11820,Netherlands,Rep. of Ireland,0,1,05 Jun 2004,Friendly International
0,11819,Sweden,Poland,3,1,05 Jun 2004,Friendly International
0,11818,Denmark,Croatia,1,2,05 Jun 2004,Friendly International
0,11817,England,Iceland,6,1,05 Jun 2004,Football Association Summer Tournament 2004
0,11816,South Korea,Turkey,2,1,05 Jun 2004,Friendly International
0,11815,Liechtenstein,Greece,0,2,03 Jun 2004,Friendly International
0,11814,St. Kitts/Nevis,Northern Ireland,0,2,02 Jun 2004,Friendly International
0,11813,Rep. of Ireland,Jamaica,1,0,02 Jun 2004,Unity Cup 2004
0,11812,Switzerland,Germany,0,2,02 Jun 2004,Friendly International
0,11811,Czech Republic,Bulgaria,3,1,02 Jun 2004,Friendly International
0,11810,South Korea,Turkey,0,1,02 Jun 2004,Friendly International
0,11809,England,Japan,1,1,01 Jun 2004,Football Association Summer Tournament 2004
0,11808,Netherlands,Faroe Islands,3,0,01 Jun 2004,Friendly International
0,11807,China,Hungary,2,1,01 Jun 2004,Friendly International
0,11806,Tunisia,Italy,0,4,30 May 2004,Friendly International
0,11805,Barbados,Northern Ireland,1,1,30 May 2004,Friendly International
0,11804,Estonia,Denmark,2,2,30 May 2004,Friendly International
0,11803,Wales,Canada,1,0,30 May 2004,Friendly International
0,11802,Scotland,Trinidad & Tobago,4,1,30 May 2004,Friendly International
0,11801,Japan,Iceland,3,2,30 May 2004,Football Association Summer Tournament 2004
0,11800,Netherlands,Belgium,0,1,29 May 2004,Friendly International
0,11799,Portugal,Luxembourg,3,0,29 May 2004,Friendly International
0,11798,Croatia,Slovakia,1,0,29 May 2004,Friendly International
0,11797,Poland,Greece,1,0,29 May 2004,Friendly International
0,11796,Rep. of Ireland,Nigeria,0,3,29 May 2004,Unity Cup 2004
0,11795,Finland,Sweden,1,3,28 May 2004,Friendly International
0,11794,France,Andorra,4,0,28 May 2004,Friendly International
0,11793,Azerbaijan,Uzbekistan,3,1,28 May 2004,Friendly International
0,11792,Rep. of Ireland,Romania,1,0,27 May 2004,Friendly International
0,11791,Estonia,Scotland,0,1,27 May 2004,Friendly International
0,11710,Libya,Ukraine,1,1,18 Feb 2004,Friendly International
0,11709,Hungary,Armenia,2,0,18 Feb 2004,Cyprus International Tournament 2004
0,11708,Macedonia,Bosnia & Herzegovina,1,0,18 Feb 2004,Friendly International
0,11707,Estonia,Moldova,1,0,18 Feb 2004,Malta International Tournament 2004
0,11706,Kazakhstan,Latvia,1,3,18 Feb 2004,Cyprus International Tournament 2004
0,11705,Cyprus,Belarus,0,2,18 Feb 2004,Cyprus International Tournament 2004
0,11704,Georgia,Romania,0,3,18 Feb 2004,Cyprus International Tournament 2004
0,11703,Israel,Azerbaijan,6,0,18 Feb 2004,Friendly International
0,11702,Malta,Belarus*,0,4,18 Feb 2004,Malta International Tournament 2004
0,11701,Belarus*,Moldova,1,0,16 Feb 2004,Malta International Tournament 2004
0,11700,Malta,Estonia,5,2,16 Feb 2004,Malta International Tournament 2004
0,11699,Malta,Moldova,0,0,14 Feb 2004,Malta International Tournament 2004
0,11698,Belarus*,Estonia,1,2,14 Feb 2004,Malta International Tournament 2004
0,11697,China,Finland,2,1,07 Feb 2004,Friendly International
0,11696,China,Finland,2,1,03 Feb 2004,Friendly International
0,11695,China,Macedonia,1,0,29 Jan 2004,Friendly International
0,11694,Singapore,Norway,2,5,28 Jan 2004,Tiger Beer International Challenge Trophy 2004
0,11693,China,Macedonia,0,0,27 Jan 2004,Friendly International
0,11692,Honduras,Norway,1,3,25 Jan 2004,Carlsberg Cup 2004
0,11691,Norway,Sweden,3,0,22 Jan 2004,Carlsberg Cup 2004
0,11690,Kuwait,Latvia,2,0,20 Dec 2003,Friendly International
0,11689,Saudi Arabia,Azerbaijan,1,0,20 Dec 2003,Friendly International
0,11688,Oman,Estonia,3,1,20 Dec 2003,Friendly International
0,11687,Oman,Azerbaijan,1,0,17 Dec 2003,Friendly International
0,11686,Saudi Arabia,Estonia,1,1,17 Dec 2003,Friendly International
0,11685,U.A.E.,Azerbaijan,3,3,14 Dec 2003,Friendly International
0,11684,Lithuania,Poland,1,3,14 Dec 2003,Friendly International
0,11683,Malta,Poland,0,4,11 Dec 2003,Friendly International
0,11682,Luxembourg,Moldova,1,2,20 Nov 2003,Friendly International
0,11681,Mexico,Iceland,0,0,19 Nov 2003,Friendly International
0,11680,Costa Rica,Finland,2,1,19 Nov 2003,Friendly International
0,11679,Portugal,Kuwait,8,0,19 Nov 2003,Friendly International
0,11678,Netherlands,Scotland,6,0,19 Nov 2003,UEFA Euro 2004 Qualifying
0,11677,Wales,Russia,0,1,19 Nov 2003,UEFA Euro 2004 Qualifying
0,11676,Turkey,Latvia,2,2,19 Nov 2003,UEFA Euro 2004 Qualifying
0,11675,Norway,Spain,0,3,19 Nov 2003,UEFA Euro 2004 Qualifying
0,11674,Slovenia,Croatia,0,1,19 Nov 2003,UEFA Euro 2004 Qualifying
0,11673,Hungary,Estonia,0,1,19 Nov 2003,Friendly International
0,11672,Rep. of Ireland,Canada,3,0,18 Nov 2003,Friendly International
0,11671,Egypt,Sweden,1,0,18 Nov 2003,Friendly International
0,11670,South Korea,Bulgaria,0,1,18 Nov 2003,Friendly International
0,11669,Italy,Romania,1,0,16 Nov 2003,Friendly International
0,11668,Poland,Serbia & Montenegro,4,3,16 Nov 2003,Friendly International
0,11667,England,Denmark,2,3,16 Nov 2003,Friendly International
0,11666,Finland,Honduras,2,1,16 Nov 2003,Friendly International
0,11665,Portugal,Greece,1,1,15 Nov 2003,Friendly International
0,11664,Spain,Norway,2,1,15 Nov 2003,UEFA Euro 2004 Qualifying
0,11663,Germany,France,0,3,15 Nov 2003,Friendly International
0,11662,Latvia,Turkey,1,0,15 Nov 2003,UEFA Euro 2004 Qualifying
0,11661,Croatia,Slovenia,1,1,15 Nov 2003,UEFA Euro 2004 Qualifying
0,11660,Russia,Wales,0,0,15 Nov 2003,UEFA Euro 2004 Qualifying
0,11659,Albania,Estonia,2,0,15 Nov 2003,Friendly International
0,11658,Scotland,Netherlands,1,0,15 Nov 2003,UEFA Euro 2004 Qualifying
0,11657,Poland,Italy,3,1,12 Nov 2003,Friendly International
0,11656,Czech Republic,Canada,5,1,12 Nov 2003,Friendly International
0,11655,Portugal,Albania,5,3,11 Oct 2003,Friendly International
0,11654,Italy,Azerbaijan,4,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 9"
0,11653,France,Israel,3,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 1"
0,11652,Wales,Serbia & Montenegro,2,3,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 9"
0,11651,Netherlands,Moldova,5,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 3"
0,11650,Belgium,Estonia,2,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 8"
0,11649,Croatia,Bulgaria,1,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 8"
0,11648,Liechtenstein,Slovakia,0,2,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 7"
0,11647,Turkey,England,0,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 7"
0,11646,Cyprus,Slovenia,2,2,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 1"
0,11645,Norway,Luxembourg,1,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 2"
0,11644,Ukraine,Macedonia,0,0,11 Oct 2003,Friendly International
0,11643,Greece,Northern Ireland,1,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 6"
0,11642,Bosnia & Herzegovina,Denmark,1,1,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 2"
0,11641,Armenia,Spain,0,4,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 6"
0,11640,Russia,Georgia,3,1,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 10"
0,11639,Switzerland,Rep. of Ireland,2,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 10"
0,11638,Sweden,Latvia,0,1,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 4"
0,11637,Hungary,Poland,1,2,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 4"
0,11636,Scotland,Lithuania,1,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 5"
0,11635,Austria,Czech Republic,2,3,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 3"
0,11634,Germany,Iceland,3,0,11 Oct 2003,"UEFA Euro 2004 Qualifying, Group 5"
0,11633,Finland,Canada,3,2,11 Oct 2003,Friendly International
0,11632,Romania,Japan,1,1,11 Oct 2003,Friendly International
0,11631,Spain,Ukraine,2,1,10 Sep 2003,"UEFA Euro 2004 Qualifying, Group 6"
0,10510,Cyprus,Armenia,3,2,04 Feb 2000,Cyprus International Tournament 2000
0,10509,Denmark*,Finland,1,2,04 Feb 2000,Nordic Football Championship 2000-2001
0,10508,Faroe Islands,Iceland,2,3,04 Feb 2000,Nordic Football Championship 2000-2001
0,10507,Lithuania,Moldova,1,2,04 Feb 2000,Cyprus International Tournament 2000
0,10506,Georgia,Romania,1,1,04 Feb 2000,Cyprus International Tournament 2000
0,10505,Latvia,Romania,0,2,02 Feb 2000,Cyprus International Tournament 2000
0,10504,Denmark*,Norway,2,4,02 Feb 2000,Nordic Football Championship 2000-2001
0,10503,Cyprus,Lithuania,2,1,02 Feb 2000,Cyprus International Tournament 2000
0,10502,Armenia,Moldova,2,1,02 Feb 2000,Cyprus International Tournament 2000
0,10501,Finland,Iceland,0,1,02 Feb 2000,Nordic Football Championship 2000-2001
0,10500,Georgia,Slovakia*,2,0,02 Feb 2000,Cyprus International Tournament 2000
0,10499,Iceland,Norway,0,0,31 Jan 2000,Nordic Football Championship 2000-2001
0,10498,Faroe Islands,Finland,0,1,31 Jan 2000,Nordic Football Championship 2000-2001
0,10497,Denmark*,Sweden,0,1,31 Jan 2000,Nordic Football Championship 2000-2001
0,10496,Spain,Poland,3,0,26 Jan 2000,Friendly International
0,10495,Qatar,Bosnia & Herzegovina,2,0,24 Jan 2000,Friendly International
0,10494,Malta,Qatar,2,0,20 Jan 2000,Friendly International
0,10493,Guatemala,Armenia,1,1,09 Jan 2000,Friendly International
0,10492,Greece,Estonia,2,2,18 Dec 1999,Friendly International
0,10491,Greece,Moldova,2,0,16 Dec 1999,Friendly International
0,10490,Malta,Lebanon,1,0,15 Dec 1999,Friendly International
0,10489,Greece,Ghana,1,1,14 Dec 1999,Friendly International
0,10488,South Africa,Sweden,1,0,27 Nov 1999,Friendly International
0,10487,Costa Rica,Slovakia,4,0,25 Nov 1999,Friendly International
0,10486,Guatemala,Slovakia,0,1,24 Nov 1999,Friendly International
0,10485,Lebanon,Malta,0,0,24 Nov 1999,Friendly International
0,10484,Colombia,Slovakia,1,0,19 Nov 1999,Friendly International
0,10483,Spain,Argentina,0,2,17 Nov 1999,Friendly International
0,10482,England,Scotland,0,1,17 Nov 1999,UEFA Euro 2000 Qualifying
0,10481,Denmark,Israel,3,0,17 Nov 1999,UEFA Euro 2000 Qualifying
0,10480,Turkey,Rep. of Ireland,0,0,17 Nov 1999,UEFA Euro 2000 Qualifying
0,10479,Ukraine,Slovenia,1,1,17 Nov 1999,UEFA Euro 2000 Qualifying
0,10478,Peru,Slovakia,2,1,17 Nov 1999,Friendly International
0,10477,Greece,Bulgaria,1,0,17 Nov 1999,Friendly International
0,10476,Norway,Germany,0,1,14 Nov 1999,Friendly International
0,10475,France,Croatia,3,0,13 Nov 1999,Friendly International
0,10474,Netherlands,Czech Republic,1,1,13 Nov 1999,Friendly International
0,10473,Italy,Belgium,1,3,13 Nov 1999,Friendly International
0,10472,Spain,Brazil,0,0,13 Nov 1999,Friendly International
0,10471,Rep. of Ireland,Turkey,1,1,13 Nov 1999,UEFA Euro 2000 Qualifying
0,10430,Switzerland,Belarus,2,0,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 1"
0,10429,Romania,Portugal,1,1,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 7"
0,10428,Luxembourg,Sweden,0,1,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 5"
0,10427,Iceland,Ukraine,0,1,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10426,Moldova,Turkey,1,1,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 3"
0,10425,Norway,Slovenia,4,0,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10424,Andorra,Russia,1,2,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10423,Malta,Rep. of Ireland,2,3,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 8"
0,10422,Faroe Islands,Lithuania,0,1,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10421,Armenia,France,2,3,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10420,Israel,San Marino,8,0,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 6"
0,10419,Estonia,Scotland,0,0,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10418,Macedonia,Yugoslavia,2,4,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 8"
0,10417,Georgia,Latvia,2,2,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10416,Slovakia,Liechtenstein,2,0,08 Sep 1999,"UEFA Euro 2000 Qualifying, Group 7"
0,10415,Belgium,Morocco,4,0,07 Sep 1999,Friendly International
0,10414,Yugoslavia,Macedonia,3,1,05 Sep 1999,"UEFA Euro 2000 Qualifying, Group 8"
0,10413,Cyprus,Israel,3,2,05 Sep 1999,"UEFA Euro 2000 Qualifying, Group 6"
0,10412,Bosnia & Herzegovina,Scotland,1,2,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10411,Netherlands,Belgium,5,5,04 Sep 1999,Friendly International
0,10410,Croatia,Rep. of Ireland,1,0,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 8"
0,10409,Liechtenstein,Hungary,0,0,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 7"
0,10408,Slovakia,Romania,1,5,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 7"
0,10407,Lithuania,Czech Republic,0,4,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10406,Slovenia,Georgia,2,1,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10405,Albania,Latvia,3,3,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10404,Denmark,Switzerland,2,1,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 1"
0,10403,Finland,Germany,1,2,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 3"
0,10402,Iceland,Andorra,3,0,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10401,Faroe Islands,Estonia,0,2,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10400,Ukraine,France,0,0,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10399,Sweden,Bulgaria,1,0,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 5"
0,10398,Belarus,Wales,1,2,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 1"
0,10397,Austria,Spain,1,3,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 6"
0,10396,Russia,Armenia,2,0,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10395,Norway,Greece,1,0,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10394,England,Luxembourg,6,0,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 5"
0,10393,Northern Ireland,Turkey,0,3,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 3"
0,10392,Azerbaijan,Portugal,1,1,04 Sep 1999,"UEFA Euro 2000 Qualifying, Group 7"
0,10391,Rep. of Ireland,Yugoslavia,2,1,01 Sep 1999,"UEFA Euro 2000 Qualifying, Group 8"
0,10350,Luxembourg,Poland,2,3,09 Jun 1999,"UEFA Euro 2000 Qualifying, Group 5"
0,10349,Greece,Latvia,1,2,09 Jun 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10348,Faroe Islands,Bosnia & Herzegovina,2,2,09 Jun 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10347,Albania,Slovenia,0,1,09 Jun 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10346,Bulgaria,England,1,1,09 Jun 1999,"UEFA Euro 2000 Qualifying, Group 5"
0,10345,Moldova,Finland,0,0,09 Jun 1999,"UEFA Euro 2000 Qualifying, Group 3"
0,10344,Estonia,Lithuania,1,2,09 Jun 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10343,Russia,Iceland,1,0,09 Jun 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10342,Armenia,Ukraine,0,0,09 Jun 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10341,Brazil,Netherlands,3,1,08 Jun 1999,Friendly International
0,10340,Yugoslavia,Malta,4,1,08 Jun 1999,"UEFA Euro 2000 Qualifying, Group 8"
0,10339,Israel,Austria,5,0,06 Jun 1999,"UEFA Euro 2000 Qualifying, Group 6"
0,10338,Portugal,Slovakia,1,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 7"
0,10337,Spain,San Marino,9,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 6"
0,10336,Brazil,Netherlands,2,2,05 Jun 1999,Friendly International
0,10335,France,Russia,2,3,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10334,Italy,Wales,4,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 1"
0,10333,Bosnia & Herzegovina,Lithuania,2,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10332,Romania,Hungary,2,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 7"
0,10331,Denmark,Belarus,1,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 1"
0,10330,Macedonia,Croatia,1,1,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 8"
0,10329,Georgia,Greece,1,2,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10328,Ukraine,Andorra,4,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10327,Finland,Turkey,2,4,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 3"
0,10326,Faroe Islands,Scotland,1,1,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10325,Estonia,Czech Republic,0,2,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 9"
0,10324,Iceland,Armenia,2,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 4"
0,10323,Albania,Norway,1,2,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10322,Latvia,Slovenia,1,2,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10321,England,Sweden,0,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 5"
0,10320,Azerbaijan,Liechtenstein,4,0,05 Jun 1999,"UEFA Euro 2000 Qualifying, Group 7"
0,10319,South Korea,Belgium,1,2,05 Jun 1999,Friendly International
0,10318,Poland,Bulgaria,2,0,04 Jun 1999,"UEFA Euro 2000 Qualifying, Group 5"
0,10317,Germany,Moldova,6,1,04 Jun 1999,"UEFA Euro 2000 Qualifying, Group 3"
0,10316,Japan,Belgium,0,0,03 Jun 1999,Kirin Cup 1999
0,10315,Norway,Georgia,1,0,30 May 1999,"UEFA Euro 2000 Qualifying, Group 2"
0,10314,Peru,Belgium,1,1,30 May 1999,Kirin Cup 1999
0,10313,Rep. of Ireland,Northern Ireland,0,1,29 May 1999,Friendly International
0,10312,Sweden,Jamaica,2,1,27 May 1999,Friendly International
0,10311,Norway,Jamaica,6,0,20 May 1999,Friendly International
0,10150,Bosnia & Herzegovina,Czech Republic,1,3,10 Oct 1998,"UEFA Euro 2000 Qualifying, Group 9"
0,10149,Latvia,Georgia,1,0,10 Oct 1998,"UEFA Euro 2000 Qualifying, Group 2"
0,10148,Liechtenstein,Slovakia,0,4,10 Oct 1998,"UEFA Euro 2000 Qualifying, Group 7"
0,10147,England,Bulgaria,0,0,10 Oct 1998,"UEFA Euro 2000 Qualifying, Group 5"
0,10146,Scotland,Estonia,3,2,10 Oct 1998,"UEFA Euro 2000 Qualifying, Group 9"
0,10145,Northern Ireland,Finland,1,0,10 Oct 1998,"UEFA Euro 2000 Qualifying, Group 3"
0,10144,Armenia,Iceland,0,0,10 Oct 1998,"UEFA Euro 2000 Qualifying, Group 4"
0,10143,Azerbaijan,Hungary,0,4,10 Oct 1998,"UEFA Euro 2000 Qualifying, Group 7"
0,10142,Macedonia,Egypt,2,2,29 Sep 1998,Friendly International
0,10141,Brazil,Yugoslavia,1,1,23 Sep 1998,Friendly International
0,10140,Spain,Russia,1,0,23 Sep 1998,Friendly International
0,10139,Moldova,Romania*,0,0,23 Sep 1998,Friendly International
0,10138,Estonia,Egypt,2,2,23 Sep 1998,Friendly International
0,10137,Hungary,Portugal,1,3,06 Sep 1998,"UEFA Euro 2000 Qualifying, Group 7"
0,10136,Norway,Latvia,1,3,06 Sep 1998,"UEFA Euro 2000 Qualifying, Group 2"
0,10135,Macedonia,Malta,4,0,06 Sep 1998,"UEFA Euro 2000 Qualifying, Group 8"
0,10134,Bulgaria,Poland,0,3,06 Sep 1998,"UEFA Euro 2000 Qualifying, Group 5"
0,10133,Greece,Slovenia,2,2,06 Sep 1998,"UEFA Euro 2000 Qualifying, Group 2"
0,10132,Faroe Islands,Czech Republic,0,1,06 Sep 1998,"UEFA Euro 2000 Qualifying, Group 9"
0,10131,Cyprus,Spain,3,2,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 6"
0,10130,Wales,Italy,0,2,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 1"
0,10129,Iceland,France,1,1,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 4"
0,10128,Austria,Israel,1,1,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 6"
0,10127,Bosnia & Herzegovina,Estonia,1,1,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 9"
0,10126,Slovakia,Azerbaijan,3,0,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 7"
0,10125,Germany,Romania,1,1,05 Sep 1998,Friendly International
0,10124,Turkey,Northern Ireland,3,0,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 3"
0,10123,Belarus,Denmark,0,0,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 1"
0,10122,Ukraine,Russia,3,2,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 4"
0,10121,Sweden,England,2,1,05 Sep 1998,"UEFA Euro 2000 Qualifying, Group 5"
