"","match_id","team1","team2","team1goals","team2goals","team1rank","team2rank","team1points","team2points","diff_goal_abs","diff_goal_ratio","diff_rank","diff_point_abs","diff_point_ratio"
"2406",11967,"Slovenia","Norway",0,3,33,23,1369,1452,-3,0,-10,-83,0.942837465564738
"2407",11966,"Azerbaijan","England",0,1,43,3,1168,1686,-1,0,-40,-518,0.69276393831554
"2408",11966,"England","Azerbaijan",1,0,3,43,1686,1168,1,Inf,40,518,1.44349315068493
"2409",11965,"Ukraine","Georgia",2,0,16,40,1514,1259,2,Inf,24,255,1.20254169976172
"2410",11965,"Georgia","Ukraine",0,2,40,16,1259,1514,-2,0,-24,-255,0.831571994715984
"2411",11964,"Armenia","Czech Republic",0,3,39,22,1273,1458,-3,0,-17,-185,0.873113854595336
"2412",11964,"Czech Republic","Armenia",3,0,22,39,1458,1273,3,Inf,17,185,1.14532600157109
"2413",11963,"Latvia","Estonia",2,2,49,45,1081,1161,0,1,-4,-80,0.931093884582257
"2414",11963,"Estonia","Latvia",2,2,45,49,1161,1081,0,1,4,80,1.07400555041628
"2415",11962,"Bulgaria","Malta",4,1,36,51,1339,955,3,4,15,384,1.4020942408377
"2416",11962,"Malta","Bulgaria",1,4,51,36,955,1339,-3,0.25,-15,-384,0.713218820014937
"2417",11961,"Kazakhstan","Albania",0,1,47,35,1147,1362,-1,0,-12,-215,0.842143906020558
"2418",11961,"Albania","Kazakhstan",1,0,35,47,1362,1147,1,Inf,12,215,1.18744551002616
"2419",11959,"Spain","Belgium",2,0,5,1,1648,1783,2,Inf,-4,-135,0.924284913067863
"2420",11959,"Belgium","Spain",0,2,1,5,1783,1648,-2,0,4,135,1.08191747572816
"2421",11957,"Slovenia","Italy",1,0,33,6,1369,1642,1,Inf,-27,-273,0.83373934226553
"2422",11957,"Italy","Slovenia",0,1,6,33,1642,1369,-1,0,27,273,1.19941563184806
"2423",11956,"Albania","Denmark",0,2,35,7,1362,1631,-2,0,-28,-269,0.835070508890251
"2424",11956,"Denmark","Albania",2,0,7,35,1631,1362,2,Inf,28,269,1.19750367107195
"2425",11955,"Austria","Poland",1,3,15,14,1523,1549,-2,0.333333333333333,-1,-26,0.983214977404777
"2426",11955,"Poland","Austria",3,1,14,15,1549,1523,2,3,1,26,1.01707156927118
"2427",11953,"Croatia","Bulgaria",2,2,10,36,1605,1339,0,1,26,266,1.19865571321882
"2428",11953,"Bulgaria","Croatia",2,2,36,10,1339,1605,0,1,-26,-266,0.834267912772586
"2429",11951,"Israel","Switzerland",2,2,37,9,1283,1606,0,1,-28,-323,0.798879202988792
"2430",11951,"Switzerland","Israel",2,2,9,37,1606,1283,0,1,28,323,1.25175370226033
"2431",11830,"Portugal","Greece",1,2,4,28,1666,1418,-1,0.5,24,248,1.17489421720733
"2432",11830,"Greece","Portugal",2,1,28,4,1418,1666,1,2,-24,-248,0.851140456182473
"2433",11827,"France","Ukraine",1,0,2,16,1757,1514,1,Inf,14,243,1.16050198150594
"2434",11827,"Ukraine","France",0,1,16,2,1514,1757,-1,0,-14,-243,0.861696072851451
"2435",11826,"Germany","Hungary",0,2,8,20,1609,1468,-2,0,12,141,1.09604904632153
"2436",11826,"Hungary","Germany",2,0,20,8,1468,1609,2,Inf,-12,-141,0.912367930391548
"2437",11825,"Czech Republic","Estonia",2,0,22,45,1458,1161,2,Inf,23,297,1.25581395348837
"2438",11825,"Estonia","Czech Republic",0,2,45,22,1161,1458,-2,0,-23,-297,0.796296296296296
"2439",11824,"Switzerland","Liechtenstein",1,0,9,53,1606,911,1,Inf,44,695,1.7628979143798
"2440",11824,"Liechtenstein","Switzerland",0,1,53,9,911,1606,-1,0,-44,-695,0.567247820672478
"2441",11823,"Latvia","Azerbaijan",2,2,49,43,1081,1168,0,1,-6,-87,0.925513698630137
"2442",11823,"Azerbaijan","Latvia",2,2,43,49,1168,1081,0,1,6,87,1.08048103607771
"2443",11822,"Spain","Andorra",4,0,5,50,1648,1034,4,Inf,45,614,1.59381044487427
"2444",11822,"Andorra","Spain",0,4,50,5,1034,1648,-4,0,-45,-614,0.627427184466019
"2445",11821,"Portugal","Lithuania",4,1,4,48,1666,1102,3,4,44,564,1.51179673321234
"2446",11821,"Lithuania","Portugal",1,4,48,4,1102,1666,-3,0.25,-44,-564,0.661464585834334
"2447",11819,"Sweden","Poland",3,1,13,14,1569,1549,2,3,1,20,1.01291155584248
"2448",11819,"Poland","Sweden",1,3,14,13,1549,1569,-2,0.333333333333333,-1,-20,0.987253027405991
"2449",11818,"Denmark","Croatia",1,2,7,10,1631,1605,-1,0.5,3,26,1.01619937694704
"2450",11818,"Croatia","Denmark",2,1,10,7,1605,1631,1,2,-3,-26,0.98405885959534
"2451",11817,"England","Iceland",6,1,3,29,1686,1415,5,6,26,271,1.19151943462898
"2452",11817,"Iceland","England",1,6,29,3,1415,1686,-5,0.166666666666667,-26,-271,0.83926453143535
"2453",11815,"Liechtenstein","Greece",0,2,53,28,911,1418,-2,0,-25,-507,0.642454160789845
"2454",11815,"Greece","Liechtenstein",2,0,28,53,1418,911,2,Inf,25,507,1.55653128430296
"2455",11812,"Switzerland","Germany",0,2,9,8,1606,1609,-2,0,-1,-3,0.998135487880671
"2456",11812,"Germany","Switzerland",2,0,8,9,1609,1606,2,Inf,1,3,1.00186799501868
"2457",11811,"Czech Republic","Bulgaria",3,1,22,36,1458,1339,2,3,14,119,1.08887229275579
"2458",11811,"Bulgaria","Czech Republic",1,3,36,22,1339,1458,-2,0.333333333333333,-14,-119,0.91838134430727
"2459",11808,"Netherlands","Faroe Islands",3,0,11,44,1598,1165,3,Inf,33,433,1.37167381974249
"2460",11808,"Faroe Islands","Netherlands",0,3,44,11,1165,1598,-3,0,-33,-433,0.729036295369212
"2461",11804,"Estonia","Denmark",2,2,45,7,1161,1631,0,1,-38,-470,0.711833231146536
"2462",11804,"Denmark","Estonia",2,2,7,45,1631,1161,0,1,38,470,1.40482342807924
"2463",11800,"Netherlands","Belgium",0,1,11,1,1598,1783,-1,0,-10,-185,0.896242288278183
"2464",11800,"Belgium","Netherlands",1,0,1,11,1783,1598,1,Inf,10,185,1.11576971214018
"2465",11799,"Portugal","Luxembourg",3,0,4,41,1666,1244,3,Inf,37,422,1.33922829581994
"2466",11799,"Luxembourg","Portugal",0,3,41,4,1244,1666,-3,0,-37,-422,0.746698679471789
"2467",11798,"Croatia","Slovakia",1,0,10,19,1605,1475,1,Inf,9,130,1.08813559322034
"2468",11798,"Slovakia","Croatia",0,1,19,10,1475,1605,-1,0,-9,-130,0.919003115264797
"2469",11797,"Poland","Greece",1,0,14,28,1549,1418,1,Inf,14,131,1.09238363892807
"2470",11797,"Greece","Poland",0,1,28,14,1418,1549,-1,0,-14,-131,0.915429309231762
"2471",11795,"Finland","Sweden",1,3,30,13,1410,1569,-2,0.333333333333333,-17,-159,0.898661567877629
"2472",11795,"Sweden","Finland",3,1,13,30,1569,1410,2,3,17,159,1.11276595744681
"2473",11794,"France","Andorra",4,0,2,50,1757,1034,4,Inf,48,723,1.69922630560928
"2474",11794,"Andorra","France",0,4,50,2,1034,1757,-4,0,-48,-723,0.5885031303358
"2475",11791,"Estonia","Scotland",0,1,45,25,1161,1441,-1,0,-20,-280,0.805690492713393
"2476",11791,"Scotland","Estonia",1,0,25,45,1441,1161,1,Inf,20,280,1.2411714039621
"2477",11709,"Hungary","Armenia",2,0,20,39,1468,1273,2,Inf,19,195,1.15318146111548
"2478",11709,"Armenia","Hungary",0,2,39,20,1273,1468,-2,0,-19,-195,0.86716621253406
"2479",11707,"Estonia","Moldova",1,0,45,52,1161,948,1,Inf,7,213,1.2246835443038
"2480",11707,"Moldova","Estonia",0,1,52,45,948,1161,-1,0,-7,-213,0.816537467700258
"2481",11706,"Kazakhstan","Latvia",1,3,47,49,1147,1081,-2,0.333333333333333,2,66,1.06105457909343
"2482",11706,"Latvia","Kazakhstan",3,1,49,47,1081,1147,2,3,-2,-66,0.942458587619878
"2483",11705,"Cyprus","Belarus",0,2,42,38,1240,1276,-2,0,-4,-36,0.971786833855799
"2484",11705,"Belarus","Cyprus",2,0,38,42,1276,1240,2,Inf,4,36,1.02903225806452
"2485",11704,"Georgia","Romania",0,3,40,24,1259,1449,-3,0,-16,-190,0.868875086266391
"2486",11704,"Romania","Georgia",3,0,24,40,1449,1259,3,Inf,16,190,1.15091342335187
"2487",11703,"Israel","Azerbaijan",6,0,37,43,1283,1168,6,Inf,6,115,1.09845890410959
"2488",11703,"Azerbaijan","Israel",0,6,43,37,1168,1283,-6,0,-6,-115,0.910366328916602
"2489",11700,"Malta","Estonia",5,2,51,45,955,1161,3,2.5,-6,-206,0.822566752799311
"2490",11700,"Estonia","Malta",2,5,45,51,1161,955,-3,0.4,6,206,1.21570680628272
"2491",11699,"Malta","Moldova",0,0,51,52,955,948,0,NA,1,7,1.00738396624473
"2492",11699,"Moldova","Malta",0,0,52,51,948,955,0,NA,-1,-7,0.992670157068063
"2493",11691,"Norway","Sweden",3,0,23,13,1452,1569,3,Inf,-10,-117,0.925430210325048
"2494",11691,"Sweden","Norway",0,3,13,23,1569,1452,-3,0,10,117,1.08057851239669
"2495",11684,"Lithuania","Poland",1,3,48,14,1102,1549,-2,0.333333333333333,-34,-447,0.711426726920594
"2496",11684,"Poland","Lithuania",3,1,14,48,1549,1102,2,3,34,447,1.40562613430127
"2497",11683,"Malta","Poland",0,4,51,14,955,1549,-4,0,-37,-594,0.616526791478373
"2498",11683,"Poland","Malta",4,0,14,51,1549,955,4,Inf,37,594,1.62198952879581
"2499",11682,"Luxembourg","Moldova",1,2,41,52,1244,948,-1,0.5,11,296,1.31223628691983
"2500",11682,"Moldova","Luxembourg",2,1,52,41,948,1244,1,2,-11,-296,0.762057877813505
"2501",11678,"Netherlands","Scotland",6,0,11,25,1598,1441,6,Inf,14,157,1.1089521165857
"2502",11678,"Scotland","Netherlands",0,6,25,11,1441,1598,-6,0,-14,-157,0.901752190237797
"2503",11677,"Wales","Russia",0,1,12,21,1570,1462,-1,0,9,108,1.07387140902873
"2504",11677,"Russia","Wales",1,0,21,12,1462,1570,1,Inf,-9,-108,0.931210191082803
"2505",11676,"Turkey","Latvia",2,2,18,49,1505,1081,0,1,31,424,1.39222941720629
"2506",11676,"Latvia","Turkey",2,2,49,18,1081,1505,0,1,-31,-424,0.718272425249169
"2507",11675,"Norway","Spain",0,3,23,5,1452,1648,-3,0,-18,-196,0.881067961165049
"2508",11675,"Spain","Norway",3,0,5,23,1648,1452,3,Inf,18,196,1.13498622589532
"2509",11674,"Slovenia","Croatia",0,1,33,10,1369,1605,-1,0,-23,-236,0.852959501557632
"2510",11674,"Croatia","Slovenia",1,0,10,33,1605,1369,1,Inf,23,236,1.17238860482104
"2511",11673,"Hungary","Estonia",0,1,20,45,1468,1161,-1,0,25,307,1.26442721791559
"2512",11673,"Estonia","Hungary",1,0,45,20,1161,1468,1,Inf,-25,-307,0.790871934604905
"2513",11669,"Italy","Romania",1,0,6,24,1642,1449,1,Inf,18,193,1.13319530710835
"2514",11669,"Romania","Italy",0,1,24,6,1449,1642,-1,0,-18,-193,0.882460414129111
"2515",11667,"England","Denmark",2,3,3,7,1686,1631,-1,0.666666666666667,4,55,1.0337216431637
"2516",11667,"Denmark","England",3,2,7,3,1631,1686,1,1.5,-4,-55,0.967378410438909
"2517",11665,"Portugal","Greece",1,1,4,28,1666,1418,0,1,24,248,1.17489421720733
"2518",11665,"Greece","Portugal",1,1,28,4,1418,1666,0,1,-24,-248,0.851140456182473
"2519",11664,"Spain","Norway",2,1,5,23,1648,1452,1,2,18,196,1.13498622589532
"2520",11664,"Norway","Spain",1,2,23,5,1452,1648,-1,0.5,-18,-196,0.881067961165049
"2521",11663,"Germany","France",0,3,8,2,1609,1757,-3,0,-6,-148,0.915765509391007
"2522",11663,"France","Germany",3,0,2,8,1757,1609,3,Inf,6,148,1.09198259788689
"2523",11662,"Latvia","Turkey",1,0,49,18,1081,1505,1,Inf,-31,-424,0.718272425249169
"2524",11662,"Turkey","Latvia",0,1,18,49,1505,1081,-1,0,31,424,1.39222941720629
"2525",11661,"Croatia","Slovenia",1,1,10,33,1605,1369,0,1,23,236,1.17238860482104
"2526",11661,"Slovenia","Croatia",1,1,33,10,1369,1605,0,1,-23,-236,0.852959501557632
"2527",11660,"Russia","Wales",0,0,21,12,1462,1570,0,NA,-9,-108,0.931210191082803
"2528",11660,"Wales","Russia",0,0,12,21,1570,1462,0,NA,9,108,1.07387140902873
"2529",11659,"Albania","Estonia",2,0,35,45,1362,1161,2,Inf,10,201,1.17312661498708
"2530",11659,"Estonia","Albania",0,2,45,35,1161,1362,-2,0,-10,-201,0.852422907488987
"2531",11658,"Scotland","Netherlands",1,0,25,11,1441,1598,1,Inf,-14,-157,0.901752190237797
"2532",11658,"Netherlands","Scotland",0,1,11,25,1598,1441,-1,0,14,157,1.1089521165857
"2533",11657,"Poland","Italy",3,1,14,6,1549,1642,2,3,-8,-93,0.943361753958587
"2534",11657,"Italy","Poland",1,3,6,14,1642,1549,-2,0.333333333333333,8,93,1.06003873466753
"2535",11655,"Portugal","Albania",5,3,4,35,1666,1362,2,1.66666666666667,31,304,1.22320117474302
"2536",11655,"Albania","Portugal",3,5,35,4,1362,1666,-2,0.6,-31,-304,0.817527010804322
"2537",11654,"Italy","Azerbaijan",4,0,6,43,1642,1168,4,Inf,37,474,1.40582191780822
"2538",11654,"Azerbaijan","Italy",0,4,43,6,1168,1642,-4,0,-37,-474,0.711327649208283
"2539",11653,"France","Israel",3,0,2,37,1757,1283,3,Inf,35,474,1.36944660950896
"2540",11653,"Israel","France",0,3,37,2,1283,1757,-3,0,-35,-474,0.730221969265794
"2541",11651,"Netherlands","Moldova",5,0,11,52,1598,948,5,Inf,41,650,1.68565400843882
"2542",11651,"Moldova","Netherlands",0,5,52,11,948,1598,-5,0,-41,-650,0.593241551939925
"2543",11650,"Belgium","Estonia",2,0,1,45,1783,1161,2,Inf,44,622,1.53574504737295
"2544",11650,"Estonia","Belgium",0,2,45,1,1161,1783,-2,0,-44,-622,0.651149747616377
"2545",11649,"Croatia","Bulgaria",1,0,10,36,1605,1339,1,Inf,26,266,1.19865571321882
"2546",11649,"Bulgaria","Croatia",0,1,36,10,1339,1605,-1,0,-26,-266,0.834267912772586
"2547",11648,"Liechtenstein","Slovakia",0,2,53,19,911,1475,-2,0,-34,-564,0.617627118644068
"2548",11648,"Slovakia","Liechtenstein",2,0,19,53,1475,911,2,Inf,34,564,1.61909989023052
"2549",11647,"Turkey","England",0,0,18,3,1505,1686,0,NA,-15,-181,0.892645314353499
"2550",11647,"England","Turkey",0,0,3,18,1686,1505,0,NA,15,181,1.1202657807309
"2551",11646,"Cyprus","Slovenia",2,2,42,33,1240,1369,0,1,-9,-129,0.905770635500365
"2552",11646,"Slovenia","Cyprus",2,2,33,42,1369,1240,0,1,9,129,1.10403225806452
"2553",11645,"Norway","Luxembourg",1,0,23,41,1452,1244,1,Inf,18,208,1.16720257234727
"2554",11645,"Luxembourg","Norway",0,1,41,23,1244,1452,-1,0,-18,-208,0.856749311294766
"2555",11643,"Greece","Northern Ireland",1,0,28,27,1418,1425,1,Inf,-1,-7,0.995087719298246
"2556",11643,"Northern Ireland","Greece",0,1,27,28,1425,1418,-1,0,1,7,1.0049365303244
"2557",11641,"Armenia","Spain",0,4,39,5,1273,1648,-4,0,-34,-375,0.77245145631068
"2558",11641,"Spain","Armenia",4,0,5,39,1648,1273,4,Inf,34,375,1.29457973291438
"2559",11640,"Russia","Georgia",3,1,21,40,1462,1259,2,3,19,203,1.16123907863384
"2560",11640,"Georgia","Russia",1,3,40,21,1259,1462,-2,0.333333333333333,-19,-203,0.861149110807114
"2561",11638,"Sweden","Latvia",0,1,13,49,1569,1081,-1,0,36,488,1.45143385753932
"2562",11638,"Latvia","Sweden",1,0,49,13,1081,1569,1,Inf,-36,-488,0.688973868706182
"2563",11637,"Hungary","Poland",1,2,20,14,1468,1549,-1,0.5,-6,-81,0.94770819883796
"2564",11637,"Poland","Hungary",2,1,14,20,1549,1468,1,2,6,81,1.05517711171662
"2565",11636,"Scotland","Lithuania",1,0,25,48,1441,1102,1,Inf,23,339,1.30762250453721
"2566",11636,"Lithuania","Scotland",0,1,48,25,1102,1441,-1,0,-23,-339,0.764746703678001
"2567",11635,"Austria","Czech Republic",2,3,15,22,1523,1458,-1,0.666666666666667,7,65,1.04458161865569
"2568",11635,"Czech Republic","Austria",3,2,22,15,1458,1523,1,1.5,-7,-65,0.957321076822062
"2569",11634,"Germany","Iceland",3,0,8,29,1609,1415,3,Inf,21,194,1.13710247349823
"2570",11634,"Iceland","Germany",0,3,29,8,1415,1609,-3,0,-21,-194,0.879428216283406
"2571",11631,"Spain","Ukraine",2,1,5,16,1648,1514,1,2,11,134,1.0885072655218
"2572",11631,"Ukraine","Spain",1,2,16,5,1514,1648,-1,0.5,-11,-134,0.918689320388349
"2573",10510,"Cyprus","Armenia",3,2,42,39,1240,1273,1,1.5,-3,-33,0.974076983503535
"2574",10510,"Armenia","Cyprus",2,3,39,42,1273,1240,-1,0.666666666666667,3,33,1.02661290322581
"2575",10508,"Faroe Islands","Iceland",2,3,44,29,1165,1415,-1,0.666666666666667,-15,-250,0.823321554770318
"2576",10508,"Iceland","Faroe Islands",3,2,29,44,1415,1165,1,1.5,15,250,1.21459227467811
"2577",10507,"Lithuania","Moldova",1,2,48,52,1102,948,-1,0.5,4,154,1.16244725738397
"2578",10507,"Moldova","Lithuania",2,1,52,48,948,1102,1,2,-4,-154,0.860254083484574
"2579",10506,"Georgia","Romania",1,1,40,24,1259,1449,0,1,-16,-190,0.868875086266391
"2580",10506,"Romania","Georgia",1,1,24,40,1449,1259,0,1,16,190,1.15091342335187
"2581",10505,"Latvia","Romania",0,2,49,24,1081,1449,-2,0,-25,-368,0.746031746031746
"2582",10505,"Romania","Latvia",2,0,24,49,1449,1081,2,Inf,25,368,1.34042553191489
"2583",10503,"Cyprus","Lithuania",2,1,42,48,1240,1102,1,2,6,138,1.12522686025408
"2584",10503,"Lithuania","Cyprus",1,2,48,42,1102,1240,-1,0.5,-6,-138,0.888709677419355
"2585",10502,"Armenia","Moldova",2,1,39,52,1273,948,1,2,13,325,1.34282700421941
"2586",10502,"Moldova","Armenia",1,2,52,39,948,1273,-1,0.5,-13,-325,0.744697564807541
"2587",10501,"Finland","Iceland",0,1,30,29,1410,1415,-1,0,-1,-5,0.996466431095406
"2588",10501,"Iceland","Finland",1,0,29,30,1415,1410,1,Inf,1,5,1.00354609929078
"2589",10499,"Iceland","Norway",0,0,29,23,1415,1452,0,NA,-6,-37,0.974517906336088
"2590",10499,"Norway","Iceland",0,0,23,29,1452,1415,0,NA,6,37,1.02614840989399
"2591",10498,"Faroe Islands","Finland",0,1,44,30,1165,1410,-1,0,-14,-245,0.826241134751773
"2592",10498,"Finland","Faroe Islands",1,0,30,44,1410,1165,1,Inf,14,245,1.21030042918455
"2593",10496,"Spain","Poland",3,0,5,14,1648,1549,3,Inf,9,99,1.06391220142027
"2594",10496,"Poland","Spain",0,3,14,5,1549,1648,-3,0,-9,-99,0.939927184466019
"2595",10492,"Greece","Estonia",2,2,28,45,1418,1161,0,1,17,257,1.2213608957795
"2596",10492,"Estonia","Greece",2,2,45,28,1161,1418,0,1,-17,-257,0.818758815232722
"2597",10491,"Greece","Moldova",2,0,28,52,1418,948,2,Inf,24,470,1.4957805907173
"2598",10491,"Moldova","Greece",0,2,52,28,948,1418,-2,0,-24,-470,0.668547249647391
"2599",10482,"England","Scotland",0,1,3,25,1686,1441,-1,0,22,245,1.17002081887578
"2600",10482,"Scotland","England",1,0,25,3,1441,1686,1,Inf,-22,-245,0.854685646500593
"2601",10481,"Denmark","Israel",3,0,7,37,1631,1283,3,Inf,30,348,1.27123928293063
"2602",10481,"Israel","Denmark",0,3,37,7,1283,1631,-3,0,-30,-348,0.786633966891478
"2603",10479,"Ukraine","Slovenia",1,1,16,33,1514,1369,0,1,17,145,1.10591672753835
"2604",10479,"Slovenia","Ukraine",1,1,33,16,1369,1514,0,1,-17,-145,0.904227212681638
"2605",10477,"Greece","Bulgaria",1,0,28,36,1418,1339,1,Inf,8,79,1.05899925317401
"2606",10477,"Bulgaria","Greece",0,1,36,28,1339,1418,-1,0,-8,-79,0.944287729196051
"2607",10476,"Norway","Germany",0,1,23,8,1452,1609,-1,0,-15,-157,0.902423865755127
"2608",10476,"Germany","Norway",1,0,8,23,1609,1452,1,Inf,15,157,1.10812672176309
"2609",10475,"France","Croatia",3,0,2,10,1757,1605,3,Inf,8,152,1.09470404984424
"2610",10475,"Croatia","France",0,3,10,2,1605,1757,-3,0,-8,-152,0.91348890153671
"2611",10474,"Netherlands","Czech Republic",1,1,11,22,1598,1458,0,1,11,140,1.0960219478738
"2612",10474,"Czech Republic","Netherlands",1,1,22,11,1458,1598,0,1,-11,-140,0.912390488110138
"2613",10473,"Italy","Belgium",1,3,6,1,1642,1783,-2,0.333333333333333,-5,-141,0.920919798093102
"2614",10473,"Belgium","Italy",3,1,1,6,1783,1642,2,3,5,141,1.08587088915956
"2615",10430,"Switzerland","Belarus",2,0,9,38,1606,1276,2,Inf,29,330,1.25862068965517
"2616",10430,"Belarus","Switzerland",0,2,38,9,1276,1606,-2,0,-29,-330,0.794520547945205
"2617",10429,"Romania","Portugal",1,1,24,4,1449,1666,0,1,-20,-217,0.869747899159664
"2618",10429,"Portugal","Romania",1,1,4,24,1666,1449,0,1,20,217,1.14975845410628
"2619",10428,"Luxembourg","Sweden",0,1,41,13,1244,1569,-1,0,-28,-325,0.792861695347355
"2620",10428,"Sweden","Luxembourg",1,0,13,41,1569,1244,1,Inf,28,325,1.2612540192926
"2621",10427,"Iceland","Ukraine",0,1,29,16,1415,1514,-1,0,-13,-99,0.934610303830911
"2622",10427,"Ukraine","Iceland",1,0,16,29,1514,1415,1,Inf,13,99,1.06996466431095
"2623",10426,"Moldova","Turkey",1,1,52,18,948,1505,0,1,-34,-557,0.629900332225914
"2624",10426,"Turkey","Moldova",1,1,18,52,1505,948,0,1,34,557,1.58755274261603
"2625",10425,"Norway","Slovenia",4,0,23,33,1452,1369,4,Inf,10,83,1.06062819576333
"2626",10425,"Slovenia","Norway",0,4,33,23,1369,1452,-4,0,-10,-83,0.942837465564738
"2627",10424,"Andorra","Russia",1,2,50,21,1034,1462,-1,0.5,-29,-428,0.707250341997264
"2628",10424,"Russia","Andorra",2,1,21,50,1462,1034,1,2,29,428,1.41392649903288
"2629",10422,"Faroe Islands","Lithuania",0,1,44,48,1165,1102,-1,0,4,63,1.05716878402904
"2630",10422,"Lithuania","Faroe Islands",1,0,48,44,1102,1165,1,Inf,-4,-63,0.945922746781116
"2631",10421,"Armenia","France",2,3,39,2,1273,1757,-1,0.666666666666667,-37,-484,0.724530449630051
"2632",10421,"France","Armenia",3,2,2,39,1757,1273,1,1.5,37,484,1.38020424194815
"2633",10420,"Israel","San Marino",8,0,37,55,1283,804,8,Inf,18,479,1.59577114427861
"2634",10420,"San Marino","Israel",0,8,55,37,804,1283,-8,0,-18,-479,0.626656274356976
"2635",10419,"Estonia","Scotland",0,0,45,25,1161,1441,0,NA,-20,-280,0.805690492713393
"2636",10419,"Scotland","Estonia",0,0,25,45,1441,1161,0,NA,20,280,1.2411714039621
"2637",10417,"Georgia","Latvia",2,2,40,49,1259,1081,0,1,9,178,1.16466234967623
"2638",10417,"Latvia","Georgia",2,2,49,40,1081,1259,0,1,-9,-178,0.858617950754567
"2639",10416,"Slovakia","Liechtenstein",2,0,19,53,1475,911,2,Inf,34,564,1.61909989023052
"2640",10416,"Liechtenstein","Slovakia",0,2,53,19,911,1475,-2,0,-34,-564,0.617627118644068
"2641",10413,"Cyprus","Israel",3,2,42,37,1240,1283,1,1.5,-5,-43,0.966484801247077
"2642",10413,"Israel","Cyprus",2,3,37,42,1283,1240,-1,0.666666666666667,5,43,1.03467741935484
"2643",10411,"Netherlands","Belgium",5,5,11,1,1598,1783,0,1,-10,-185,0.896242288278183
"2644",10411,"Belgium","Netherlands",5,5,1,11,1783,1598,0,1,10,185,1.11576971214018
"2645",10409,"Liechtenstein","Hungary",0,0,53,20,911,1468,0,NA,-33,-557,0.620572207084469
"2646",10409,"Hungary","Liechtenstein",0,0,20,53,1468,911,0,NA,33,557,1.61141602634468
"2647",10408,"Slovakia","Romania",1,5,19,24,1475,1449,-4,0.2,5,26,1.01794340924776
"2648",10408,"Romania","Slovakia",5,1,24,19,1449,1475,4,5,-5,-26,0.982372881355932
"2649",10407,"Lithuania","Czech Republic",0,4,48,22,1102,1458,-4,0,-26,-356,0.755829903978052
"2650",10407,"Czech Republic","Lithuania",4,0,22,48,1458,1102,4,Inf,26,356,1.32304900181488
"2651",10406,"Slovenia","Georgia",2,1,33,40,1369,1259,1,2,7,110,1.08737092930898
"2652",10406,"Georgia","Slovenia",1,2,40,33,1259,1369,-1,0.5,-7,-110,0.919649379108839
"2653",10405,"Albania","Latvia",3,3,35,49,1362,1081,0,1,14,281,1.25994449583719
"2654",10405,"Latvia","Albania",3,3,49,35,1081,1362,0,1,-14,-281,0.793685756240822
"2655",10404,"Denmark","Switzerland",2,1,7,9,1631,1606,1,2,2,25,1.01556662515567
"2656",10404,"Switzerland","Denmark",1,2,9,7,1606,1631,-1,0.5,-2,-25,0.984671980380135
"2657",10403,"Finland","Germany",1,2,30,8,1410,1609,-1,0.5,-22,-199,0.876320696084525
"2658",10403,"Germany","Finland",2,1,8,30,1609,1410,1,2,22,199,1.14113475177305
"2659",10402,"Iceland","Andorra",3,0,29,50,1415,1034,3,Inf,21,381,1.36847195357834
"2660",10402,"Andorra","Iceland",0,3,50,29,1034,1415,-3,0,-21,-381,0.730742049469965
"2661",10401,"Faroe Islands","Estonia",0,2,44,45,1165,1161,-2,0,1,4,1.00344530577089
"2662",10401,"Estonia","Faroe Islands",2,0,45,44,1161,1165,2,Inf,-1,-4,0.99656652360515
"2663",10400,"Ukraine","France",0,0,16,2,1514,1757,0,NA,-14,-243,0.861696072851451
"2664",10400,"France","Ukraine",0,0,2,16,1757,1514,0,NA,14,243,1.16050198150594
"2665",10399,"Sweden","Bulgaria",1,0,13,36,1569,1339,1,Inf,23,230,1.17176997759522
"2666",10399,"Bulgaria","Sweden",0,1,36,13,1339,1569,-1,0,-23,-230,0.853409815168897
"2667",10398,"Belarus","Wales",1,2,38,12,1276,1570,-1,0.5,-26,-294,0.812738853503185
"2668",10398,"Wales","Belarus",2,1,12,38,1570,1276,1,2,26,294,1.23040752351097
"2669",10397,"Austria","Spain",1,3,15,5,1523,1648,-2,0.333333333333333,-10,-125,0.924150485436893
"2670",10397,"Spain","Austria",3,1,5,15,1648,1523,2,3,10,125,1.08207485226527
"2671",10396,"Russia","Armenia",2,0,21,39,1462,1273,2,Inf,18,189,1.14846818538885
"2672",10396,"Armenia","Russia",0,2,39,21,1273,1462,-2,0,-18,-189,0.870725034199726
"2673",10395,"Norway","Greece",1,0,23,28,1452,1418,1,Inf,5,34,1.02397743300423
"2674",10395,"Greece","Norway",0,1,28,23,1418,1452,-1,0,-5,-34,0.976584022038568
"2675",10394,"England","Luxembourg",6,0,3,41,1686,1244,6,Inf,38,442,1.35530546623794
"2676",10394,"Luxembourg","England",0,6,41,3,1244,1686,-6,0,-38,-442,0.737841043890866
"2677",10393,"Northern Ireland","Turkey",0,3,27,18,1425,1505,-3,0,-9,-80,0.946843853820598
"2678",10393,"Turkey","Northern Ireland",3,0,18,27,1505,1425,3,Inf,9,80,1.05614035087719
"2679",10392,"Azerbaijan","Portugal",1,1,43,4,1168,1666,0,1,-39,-498,0.701080432172869
"2680",10392,"Portugal","Azerbaijan",1,1,4,43,1666,1168,0,1,39,498,1.4263698630137
